id,name,category,price,average_rating,rating_number
p4496,"Kastar 1-Pack Battery Replacement for Kodak LB-050 LB-052 Battery, Kodak PixPro FZ151, PixPro FZ152, Pixpro FZ201,Pixpro SL10 Smart Lens,Pixpro SL25 Smart Lens,Pixpro SPZ1 Cameras",Camera & Photo,6.99,4.8,18
p4497,"Indmird HT03XL Laptop Battery for HP Pavilion 14-CE 14-CF 14-CK 14-cm 15-DA 15-DB 15-CR 15-CW 17-by 17-CA 240 245 250 255 G7,340 348 G5 Replacement L11421-1C1 HSTNN-LB8M L11119-855 11.55V 41.9Wh",All Electronics,,3.9,141
p4498,Olympus LC42 Lens Cap 42mm for C765 & C770 Digital Cameras,Camera & Photo,,5.0,2
p4499,M-Edge Universal Folio Case for 7-inch Tablets - Red,Computers,,3.0,1
p4500,"1MORE ComfoBuds Mini Hybrid Active Noise Cancelling Earbuds, in-Ear Headphones with Stereo Sound, Bluetooth 5.2 Headset with 4 Mics, Clear Calls, Wireless Charging, Soothing Sound, Waterproof, White",All Electronics,99.99,3.9,988
p4501,"Camera Screen Protector Compatible Nikon Coolpix P600 P900 P610 P900s P610s / Sony SLT A58(K), AFUNTA 2 Pack Anti-Scratch Tempered Glass",Camera & Photo,,4.1,40
p4502,"mygreen Electronics Travel Organizer, Electronic Accessories Case with Handle, Portable Tech Travel Gifts for Men Double Layer Cable Storage Bag for Cord, Charger, Ipad Mini Light Green",Office Products,18.99,4.6,716
p4503,uxcell a13091600ux0058 CPU Thermal Silicone Pad Heatsink Cooling Conductive 205mmx205mmx2mm,Industrial & Scientific,15.99,4.5,11
p4504,11 11.6 12 12.1 12.5 inch Laptop Carrying Bag Chromebook Case Notebook Ultrabook Bag Tablet Neoprene Sleeve for Apple MacBook Air Samsung Google Acer HP DELL Lenovo Asus (Purple Butterfly),Cell Phones & Accessories,13.86,4.7,59
p4505,Eonvic D-Tap Male to D-Tap Male Power Coiled Cable for DSLR Rig Anton Bauer Battery,All Electronics,14.99,2.6,2
p4506,"[4-Pack 6ft],4Colored Lightning Cable, iPhone Charger Nylon Braid Cord, Apple MFi Certified for Apple Charger, iPhone 13/12/11/SE/Xs/XS Max/XR/X/8 Plus/7/6 Plus/iPad/iPod Purple/Orange/Bule/Green",Industrial & Scientific,29.99,4.7,23
p4507,"New DA130PM130 HA130PM130 Compatible with 130w dell Laptop Charger, 130w dell ac Adapter, dell xps 15 7590 Charger, dell xps 15 (9570), dell Precision 5520 Power Adapter,dell Precision 5510 Charger",Computers,21.99,4.4,319
p4508,Rapiddominance Vintage BDU Cap,AMAZON FASHION,,3.8,43
p4509,"Sztook iPad Mini 4 kids Case Shock Proof Handle Steering Wheel Protective Stand Cover Case for Apple iPad Mini 4 2015 Tablet,Blue",Computers,,4.0,24
p4510,Mini USB Digital Data Sync Cable for Sony ICDPX333.CE7 4GB PX Series MP3 Digital Voice IC Recorder - by DURAGADGET,Office Products,,5.0,9
p4511,UPG UB1250 Sealed Lead Acid Batteries,Home Audio & Theater,,4.6,3476
p4512,230W AC Charger Fit for Lenovo Thinkpad P15 P17 P73 P53 P72 P52 P71 P51 P70 T15g Yoga A940 Legion 5 5P 7 5-15 5P-15 7-15 Y540 Y545 Y740 Y730 Y900 Y910 Y920 ADL230NLC3A ADL230NDC3A Laptop Power Cord,All Electronics,,3.9,50
p4513,HP PAVILION DV6-6118NR Laptop Screen 15.6 LED BOTTOM LEFT WXGA HD 1366x768,Computers,52.56,5.0,2
p4514,"X-Doria Raptic Radius, Apple Airpods 1 & 2 Case (Formerly Radius) - Secure Silicone, Retractable Carabiner, DropShield, Slim Protective Case for Apple AirPods 1 & 2, Black",Cell Phones & Accessories,,4.3,51
p4515,ULTECORE Touchscreen Biometric Fingerprint Safe Box,Tools & Home Improvement,319.99,4.4,160
p4516,"APEVIA X-Dreamer 4 ATX Mid Tower Gaming Case with 5 Fans, Blue Side Window, LCD Temperature Display, USB2.0/USB3.0/HD Audio Ports, Hard Disk Hot Swap Bay, up to 7 x Cooling Fan Space - Black/Blue",Computers,,4.2,372
p4517,SoDo Tek TM 6 FT 3 Prong AC Power Cord Cable Plug for Sony KDL-46XBR2 TV,Office Products,2.99,4.0,1
p4518,90 Degree Right Angle Micro USB Cable Android Charger Cable （3pack of 3ft 6ft 10ft） USB a to Micro b Cable Compatible with Samsung Galaxy S4/S5/S6 or Other Device with Micro Connector,All Electronics,,4.4,587
p4519,Focal - CC700V (Wenge),Home Audio & Theater,,5.0,4
p4520,CYD 33W 19V 1.75A Laptop Charger Compatible for Asus Power Supply C300 C300S C300M C300MA L402S L402 Chromebook C202S C202SA T300 F202E E203NA S200E X201E X202E Q200E,Computers,19.99,4.4,24
p4521,Hotsmtbang Replacement Remote Control Fit for Denon RC-1170 AVR-1513 AVR-1612 AVR-1622 AV A/V Receiver,All Electronics,,5.0,5
p4522,"OP/TECH USA Fashion Strap - 3/8-Inch, Steel (1611252)",Camera & Photo,15.95,4.6,158
p4523,4650mAh Extended Life Battery Thicker Back Cover for Virgin HTC EVO V 4G Anroid Phone,All Electronics,95.88,3.0,1
p4524,Dailylux All-New Fire HD 8 2017/ Fire HD 8 2016 Case Folio Folding Stand Shockproof Protective Cover Slim Fit Flip Leather Case for Amazon Fire HD 8 Tablet 2017&2016 w/Auto Wake/Sleep-Chromatic Latt,All Electronics,,4.5,4
p4525,SCOSCHE Universal DIN Trim Ring 3/4 Border,Car Electronics,,4.1,45
p4526,iSound BT-5000 Bluetooth Boombox,Home Audio & Theater,,3.3,8
p4527,"IBM Lenovo 65W Adapter 20V 3.25A For IBM Lenovo ThinkPad:ThinkPad T420,ThinkPad T420 4177QJU,ThinkPad T420 417859U,ThinkPad T420 418064U,ThinkPad T420 4180NEU,ThinkPad T420s,100% Compatible 92P1156,40Y7660,PA-1650-161",Computers,15.54,4.5,100
p4528,"2 Pack Keyboard Cover Skin for Lenovo IdeaPad Flex 5 15IIL, 2020 Flagship Lenovo IdeaPad 5 15 Laptop 15.6"" Keyboard Protector Accessories(Pink+Clear)",All Electronics,,3.1,4
p4529,"KSK KAISHEK Case Compatible with MacBook Air 13 inch Retina Display 2018 2019 2020 Release A2337 m1 A2179 A1932, Plastic Protective Case & Keyboard Cover & Webcam Cover, Prairie Oil Painting",Computers,18.99,4.3,517
p4530,"USA GEAR TrueSHOT Camera Strap with Blue Polka Dot Neoprene Pattern, Accessory Pockets and Quick Release Buckles - Compatible with Canon, Nikon, Sony and More DSLR, Mirrorless, Instant Cameras",Camera & Photo,,4.6,16
p4531,Tagan Technology Co ICY Box IB-3221STU-B,All Electronics,,5.0,2
p4532,"Hockey Accessory Kit. Includes Handlebar Mount + Frame Mount Housing + 2X Curved & Flat Adheive Mounts + Handheld Monopod + Jaws: Flex Clamp + Chest Strap + Curved Adhesive Helmet Side Mount Kit + Curved Adhesive Helmet Front Mount Kit + 360 Suction Cup Mount + Microfiber Cleaning Cloth for GoPro HERO+, HERO4 Session, HERO4, HERO3+, HERO3 (Black, Silver & White), HERO & HERO+ LCD",All Electronics,,3.6,6
p4533,"May Chen Heavy Duty Case for MacBook Pro 13 Inch 2022 2021 20220 M2 M1 Clip A2338 A2289 A2251 with Touch Bar, Shockproof Hard Shell Case Fold Kickstand with TPU Bumper StrongCase Keyboard Skin,Khaki",Office Products,29.99,4.3,130
p4534,Saitek Mini Color UFO Hub-Metallic Blue,All Electronics,,4.5,6
p4535,dCables Leica M9 USB Cable - USB Computer Cord for M9,Camera & Photo,,5.0,1
p4536,Think Tank Digital Holster 40 V2.0 - Black,Camera & Photo,93.75,4.3,86
p4537,Laeacco 3x5ft Thin Vinyl Photography Backdrop Easter Letter Pattern Wall Egg Chicks Wood Wall and Floor Scene Theme Back Drop 1x1.5m Photo Background Studio Props,Camera & Photo,12.59,5.0,2
p4538,Philips DVD793CH 5-Disc Progressive-Scan DVD/CD Changer,All Electronics,,3.1,11
p4539,"MoKo Case Fit iPad Air 5th/4th Generation 10.9 2022/2020, [Support Touch ID] [Built-in Screen Protector] Full-Body Shockproof Case Smart Shell Stand Cover with Auto Sleep/Wake & Pencil Holder,Black",Cell Phones & Accessories,10.99,4.2,396
p4540,"GearIT 1-Port, 20-Pack Keystone Wall Plate, Single Gang for Cat Cable, Network, Ethernet, Modular Plate in White, 20-Pk",Computers,14.99,4.5,238
p4541,"12 Inch Zip Ties 1000 Pack, Dekun 50 LB Strength UV Resistant 12"" Long Plastic Nylon Cable Ties, Self-Locking Tie Wraps (12 Inch, 1000 Pcs)",Tools & Home Improvement,27.86,4.3,246
p4542,"Sturdy Aluminum Arm Tablet Stand, Kasonic Hands Free Desk Holder 360 Swivel Foldable Easy-lock Padded Telescopic Rack Mount for iPad Air Mini, Samsung galaxy,Android All 7-10in Tab",Cell Phones & Accessories,,3.6,88
p4543,Polaroid Now i-Type Camera - Orange + Polaroid Color Film for i-Type - Double Pack + Grey Album + Colorful Neck Strap,Camera & Photo,,5.0,3
p4544,PENTAX SMCP-FA 28-105mm f/4.0-5.6 Autofocus Zoom Lens,All Electronics,,4.5,3
p4545,"Lenovo Legion 5 Gen 6 15.6"" FHD 165Hz (8-Core Ryzen 7 5800H, 64GB RAM, 2TB SSD, GeForce RTX 3050 Ti 4GB) IPS 300nits Anti-glare Gaming Laptop, RGB Backlit Keyboard, Free Sync, Win 11 Home",Computers,,3.4,2
p4546,Antique Maple 8GB USB Flash Drive - - Stained in Nightshade Black - Inserted into a Matching Maple Stained Box with Raffia Grass Inside.,Computers,,4.2,13
p4547,"Galaxy S7 3D Touch Glass Screen Protector ( 3 Pack ) ,YooGoal Premium Tempered Glass Screen Protection Film For Samsung Galaxy S7 ( HD Clear )",Portable Audio & Accessories,,3.4,19
p4548,"Rayzr 7 300 Daylight Premium Pack 7"" LED Fresnel Light",Camera & Photo,,5.0,1
p4549,"SCREENARAMA New Screen Replacement for Dell Latitude 5490, FHD 1920x1080, Matte, LCD LED Display with Tools",Computers,59.73,4.9,13
p4550,"Audio Technica ATH-BT03BRD Bluetooth In-Ear Headphones, Red",Home Audio & Theater,,3.0,3
p4551,"Asus ROG Zephyrus S Ultra Slim Gaming Laptop, 15.6” 144Hz IPS Type FHD, GeForce RTX 2070, Intel Core i7-9750H, 16GB DDR4, 512GB PCIe Nvme SSD, Aura Sync RGB, Windows 10, GX531GW-AB76",Computers,,3.8,102
p4552,Luminira NOTE8 Tempered Glass Screen Protector Black 4pcLuminira (Clear-99),Cell Phones & Accessories,,5.0,1
p4553,"ASUS ZenWiFi AC Whole-Home Tri-Band Mesh WiFi6 (CT8 White 1PK), Coverage up to 1,350 sq.ft or 3+Rooms, 3Gbps, WiFi, Life-time Free Network Security and Parental Controls, 4X gigabit Ports, 3 SSIDs",Computers,199.99,4.1,368
p4554,"Neewer® Professional Photography Studio Strobe Flash Monolight, Dual Power AC/DC 110v 600W Flash with 150W Modeling Lamp and Rechargeable Battery Pack",Camera & Photo,,3.0,17
p4555,"SHIELDON Genuine Leather Auto Sleep Wake RFID Blocking Wallet Case with Viewing Stand and Card Slots, TPU Shockproof Protective Cover Compatible with iPhone 11 Pro (5.8"") - Black",All Electronics,,4.4,403
p4556,kwmobile Case Compatible with Apple iPad Air 3 (2019) - Case Soft Crystal TPU Tablet Back Protector Cover - Black/Transparent,Cell Phones & Accessories,,3.2,8
p4557,Pocketec 727 DataStor External USB 2.0 40 GB Hard Drive,All Electronics,,4.3,6
p4558,ITNISI Compatible for Fitbit Versa | Soft Silicone Replacement Sport Band for Versa 2/Versa Lite/Versa 1/SE,Sports & Outdoors,,4.6,340
p4559,"8×8ft Heavy Backdrop Banner Stand and Back Drop Adjustable Stand,Display Stand and Repeat Stand for Studio Backdrop and Screen Stand Photography,Carry Bag",Office Products,,4.5,44
p4560,"Batianda Case for M2 MacBook Air 13.6 inch 2022 Release A2681 Model,Honeycomb Heavy Duty Protective Hard Shell with TPU Bumper and Fold Kickstand & Keyboard Cover Screen Protector, Black",Cell Phones & Accessories,31.99,4.5,183
p4561,Belkin BV107030-04-BLK Ultimate Surge Protector - Surge suppressor - 7 output connector(s),All Electronics,35.85,5.0,1
p4562,"Weuiean for iPad Detachable Leather Cover Translucent Frosted PC Back Case, Slim Fit Auto Sleep/Wake Cover, iPad Air 3rd Generation/ Pro 10.5 Inch - Green",Cell Phones & Accessories,,4.1,29
p4563,Spigen Tough Armor Tech Designed for Galaxy Tab S5e Case (2019) - Gunmetal,Cell Phones & Accessories,,4.7,1130
p4564,"elago Cam Cover Compatible with Google Nest Cam Outdoor (Black, 3Pcs x 2Set) - Full Package, All Weather Protective Cover, Adapter Cover, Easy Installation (NOT Compatible with 2021 Battery Model)",All Electronics,12.99,4.6,491
p4565,ShiftCam 2.0: 3-in-1 Travel Set with Front Facing Lens Compatible with iPhone XR,Camera & Photo,,3.5,2
p4566,Skinit Decal Laptop Skin Compatible with MacBook Pro 13 (2011-2012) - Officially Licensed NFL Seattle Seahawks Retro Logo Design,All Electronics,24.99,5.0,1
p4567,3ft DB25 Male Female MF Parallel Data Cable for Iomega External ZIP Drive,Computers,,4.6,5
p4568,"Dash Cam, 2K WiFi FHD 1080P Dash Camera for Cars, Mini Car Camera, Dash Cam Front with 160° Wide Angle, 32GB SD Card, Night Vision, Loop Recording, 24H Parking Monitor, Support 128GB Max",Cell Phones & Accessories,34.94,4.6,66
p4569,"Wireless Bluetooth Headset, Waterproof B-o-n-e Conduction Headphones ireless Open Ear Headphones with Microphone, Sweatproof Running Headphones for Sports G-ym Exercise (Black)",Tools & Home Improvement,7.99,1.0,1
p4570,Ticarus HA8010H12F-Z 75MM 2Pin GTX1050Ti GPU Cooler Dual Fan for MSI Geforce GTX 1050Ti GTX-1050-Ti-4GT-OC(1Pcs),Industrial & Scientific,,3.2,2
p4571,"HP Envy 17-s, Intel Core i7-7500, 16GB, 2TB, 17.3in Full HD Touchscreen Notebook (Renewed)",Computers,,3.3,4
p4572,"Micro USB Cable Android Charger 6FT, 180°Rotation Micro USB Fast Charging Cable Nylon Braided USB A to USB B fast charging cable 3A Fast Data Sync Transfer USB Charger for Samsung,Android Phone,LG,HTC",Industrial & Scientific,,3.2,4
p4573,CHDENUO 2Pack 1 Female to 2 Way Male 5.5x2.1mm DC Power Splitter Cable for CCTV Cameras LED Strip,Industrial & Scientific,,4.8,8
p4574,"Laptop Computer Holder Desk Stand, Laptop Notebook Tablet Computer Stand for Desk Notebook Tablet Compatible with MacBook Pro, MacBook, MacBook Air, Tablets-Black",All Electronics,,3.6,40
p4575,"Leather Bands Compatible with Fitbit Charge 5, Genuine Leather Watch Band for Women Men, Soft Replacement Wristbands Classic Band Strap Accessories for Charge 5 Fitness & Health Tracker",AMAZON FASHION,7.99,3.9,79
p4576,New 85MM FDC10H12S9-C 4Pin Cooler Fan Replace for Sapphire R9 290 R9 280X HD7870 HD7970 HD7950 GTX 1060 Video Card Cooling Fan (Black),Industrial & Scientific,10.98,3.9,6
p4577,OMCreate 7800mAh Battery Compatible with HP 593553-001 ｜593554-001 ｜593562-001 ｜636631-001 ｜640320-001| 586006-321 ｜586006-361 ｜586007-541 ｜586028-341 ｜588178-141 ｜593550-001,Computers,,4.0,49
p4578,4-Year Camera/Camcorder + ADH Plan Under $400,Camera & Photo,,4.2,190
p4579,Bslite BL2022 20V 5.0 Ah Lithium-Ion Battery Replacement for All IQV20 Series Power Tools,All Electronics,,3.8,18
p4580,"Popshine Marble Series Designed for Samsung Galaxy Tab A 10.1 2019 Case, Model SM-T510/T515, Full Body Premium 360 Degree Protective Folio Cover with Built-in Screen Protector, Liquid Marble Green",Computers,12.95,4.6,448
p4581,"CORIDICARE Binoculars 12 x 42 HD Binoculars for Adults, Professional Waterproof Binoculars for Bird Watching Hunting Traveling,Large View BAK4 Prism FMC Lens with Phone Adapter and Carrying Case",Camera & Photo,,4.7,12
p4582,Kastar 3-Pack BT184342 / BT284342 Battery Replacement for AT&T BT6010 BT-6010 BT8000 BT-8000 BT8001 BT-8001 BT8300 BT-8300 BT18433 BT-18433 BT184342 BT-184342 BT28433 BT-28433 BT284342 BT-284342,All Electronics,8.49,5.0,3
p4583,"Marsace MT-2543S 51'' Carbon Fiber Camera Tripod,with XB-2R 360° Panorama ballhead,10 Layers Carbon Fiber 29mm Leg Tube,Compatible with Canon, Nikon, Sony DSLR Camcorder Video Photography",Camera & Photo,,5.0,1
p4584,NEWSTYLE Kids Case for Samsung Galaxy Tab A 10.5 Inch 2018 - Shockproof Light Weight Protective Handle Stand EVA Kids Case for Samsung Galaxy Tab A 10.5 2018 Model SM-T590 T595 T597 (Black),Computers,,4.4,357
p4585,503377-001 HP by HP,Computers,54.43,4.8,5
p4586,Honda VF500F Interceptor 500CC Motorcycle Replacement Battery (1984-1986) - This is an AJC Brand Replacement,Automotive,47.99,3.1,3
p4587,"JITOPKEY USB Wired Mouse, Rainbow Lights Optical Corded Computer Mouse, Comfortable Click for Office and Home Mice, Compatible with Windows PC, Laptop, Desktop, MacBook, Chromebook(Pink)",All Electronics,12.99,4.7,1437
p4588,"CaseBot Magnetic Case for iPad Pro 12.9-inch 6th Generation 2022, Multiple Angle Shockproof Rugged Stand Case, Soft TPU Back Cover w/Pencil Holder, Also Fit iPad Pro 12.9"" 5th/4th/3rd Gen, Cloudy Blue",Cell Phones & Accessories,33.99,4.5,1953
p4589,"Waterproof Underwater Digital Video Cameras,Digital Cameras Waterproof Video Recorder Camcorder-Selfie Dual Screen (Red Waterproof)",All Electronics,,3.5,7
p4590,"Canon VIXIA GX10 Wireless Video Camera Camcorder with 4K UHD Video at 60p, Dual Pixel CMOS AF, 1.0-inch CMOS Sensor, Dual DIGIC DV 6 Image Processors, and 3.5-inch Touch Panel LCD, Black",Camera & Photo,,4.5,422
p4591,"[Apple MFi Certified] Car AUX Cord for iPhone, [3.3FT/1.0M] Lightning to 3.5mm Nylon Braided Stereo Audio Cable Compatible with iPhone 12/11/XS/XR/X 8 7, iPad to Speaker/Home Stereo/Headphone (Sliver)",Cell Phones & Accessories,,3.9,377
p4592,iPad Air 2 Case (iPad 6) - KHOMO DUAL Super Slim GOLD Cover with with See Through Clear back and Smart Feature (Built-in magnet for sleep / wake feature) For Apple iPad Air 2 Tablet,Computers,,3.9,187
p4593,occiam Wireless Earbuds Bluetooth Headphones 100H Playback 4 Mics Clear Call Waterproof 2000mAh Wireless Charging Case Over Ear Buds in-Ear Earphones with Earhooks for Sports Running Workout Black,All Electronics,,5.0,389
p4594,VAN-LUCKY Leather Case for Apple Airpods Air Pods Protective Cover Pouch Anti Lost Protector Elegant Sleeve Fundas Accessories,Sports & Outdoors,,4.3,11
p4595,"NANW Woven Bands Compatible with Fitbit Charge 4 / Charge 3 Bands/Charge 3 SE, Soft Breathable Fabric Replacement Wristbands Strap Sports Accessories for Women Men, Large Small",Sports & Outdoors,,4.1,1644
p4596,"BERSEM Screen Protector Compatible with MacBook Pro 16.2 inch 2021 Model A2485 with M1 Pro / M1 Max, Anti-Glare Anti-Blue Light Screen Protector Eye Protection Blue Light Blocking Filter Scratch Resistant",Cell Phones & Accessories,16.98,3.8,27
p4597,"IBERLS 15W Power Cord Replacement for Alexa Amazon Spot, Echo Dot 3rd Gen, Echo Dot Kids Edition, Fire TV Cube, Echo Show 5, Echo Dot with Clock Charger Accessories",All Electronics,,3.9,103
p4598,"iPad Stand TechMatte Multi-Angle Aluminum Holder for Tablets, E-Readers and Smartphones, Nintendo Switch - Mini Stand",Computers,10.99,4.6,1955
p4599,"iFory Portable Bluetooth Speaker, Bike Speaker with Speed Display, Dustproof Mini, IP67 Waterproof Mini Bluetooth 5.0 Speaker, 10H Playtime Wireless, Compact Size for Outdoor Ridding and Camping.",All Electronics,29.99,3.6,23
p4600,"LG K8 V VS500 Case, DuroCase Hybrid Dual Layer Combat Armor Style Kickstand Case w/ Holster for LG K8V VS500 (Verizon, Released in 2016) - (Black Tree)",Computers,,4.4,8
p4601,Lensse 15mm X 550mm (20 Inch) Carbon Fiber Rod - Single,Camera & Photo,,5.0,2
p4602,"SMALLRIG 30mm Diameter 1/4"" Female Thumb Wheel Lock Nut Adapter, Pack of 2-877",Camera & Photo,,4.6,262
p4603,Native Union Belt Twin Head - 6.5ft Ultra-Strong Reinforced [Apple MFi Certified] Charging Cable with Integrated 2-in-1 Adaptor for Lightning and Micro-USB Devices (Zebra),Industrial & Scientific,,4.0,140
p4604,A-Tech 4GB STICK For HP-Compaq Pavilion Series g6-1c53nr g6-1c54wm g6-1c55ca g6-1c55nr g6-1c56nr g6-1c57dx g6-1c58ca g6-1c59nr g6-1c60ca g6-1c61ca g6-. SO-DIMM DDR3 NON-ECC PC3-8500 1066MHz RAM Memory,Computers,36.29,5.0,1
p4605,"MINISFORUM UM200 Mini PC AMD Athlon 300U Mini Computer, Upgradeable 8GB RAM+256GB SSD, HDMI/DP/USB-C 4K@60Hz Output, 2X Ethernet Port, Support Chromium & Linux OS, PXE Boot and WOL",Computers,,4.4,13
p4606,NETGEAR WGR614L Open Source Wireless-G Router (Compatible with Linux),All Electronics,,3.3,23
p4607,"Syba SY-KVM22002 4 Port VGA and PS/2 KVM Switch, Black",All Electronics,,5.0,4
p4608,WD 1.5TB Elements Portable External Hard Drive - USB 3.0 - WDBU6Y0015BBK-NESN,Computers,,3.7,28
p4609,Boston Acoustics PV500 10-Inch Powered Subwoofer,Home Audio & Theater,,4.0,1
p4610,"DS18 DS-TWR22 4-Inch 350 Watts Titanium Bullet Tweeters, Set of 2",Car Electronics,,5.0,5
p4611,"HUO JI E-Element PBT Double Shot Keycap Set - 12 Translucent Backlit Key Cap, Blue Metal Color for All Mechanical Keyboards with Key Puller",Computers,,4.1,114
p4612,"Neewer Camera Vertical Battery Grip Replacement for The Original DMW-BGG1 for Panasonic G80 G85 Camera, Work with BLC12 Li-ion Battery (Battery NOT Included)",Camera & Photo,,4.5,245
p4613,"Dell Latitude Rugged 7212 FHD Touch Tablet PC (Intel Core i5 7300U Up to 3.5GHz, 8GB Ram, 128GB SSD, Camera) Win 10 Pro",Computers,499.99,5.0,2
p4614,Dayday@black Spy Ear Amplifier Bug Wall Listening Device Audio Listening Amplifier,All Electronics,12.88,3.2,8
